buyer_id,label,no_unique_umid_14d,no_unique_ip2_14d,id_new_ip3_4m,id_ip3_same_seller_14d,avg_price_per_order_14d,std_price_per_order_14d,avg_dscnt_rate_per_order_14d,std_dscnt_rate_per_order_14d,avg_shpfee_per_order_14d,std_shpfee_per_order_14d,id_susp_paymethod_14d,no_acct_umid_14d,max_cancel_rate_14d,max_avg_price_seller_14d,max_avg_dscnt_rate_seller_14d,max_avg_shpfee_seller_14d
400277598628,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400278336756,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400278828972,0,1,1,1,0,32500.0,0.0,0.0,0.0,6900.0,0.0,0,1,0.14886877828054298,14017.766675779114,0.6919828966950258,5454.885729907053
400279434144,0,1,1,0,0,2212500.0,0.0,0.08290155440414508,0.0,13500.0,0.0,0,1,0.5613505352731265,2813703.625745527,0.2577115231513611,10439.782803180915
400279656018,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400279974034,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400280349526,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400280424661,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400280679537,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400280940228,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400281165496,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400281447416,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400281606962,0,1,3,0,0,51662.5,25394.041500911197,0.0,0.0,10875.0,1690.9686573085853,0,1,0.19771400778210116,79605.00956937799,0.8260663403124547,14669.63121089437
400281900479,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400282035781,0,1,2,0,0,41600.0,0.0,0.0,0.0,27000.0,0.0,0,0,0.2360897189064305,15388.998127574585,0.7307905578935662,11920.852203220571
400283172535,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400283445017,0,0,4,0,0,13024.5,2020.7796144062816,0.0,0.0,6900.0,0.0,0,0,0.2634194831013916,24886.29617414248,0.7486025906599356,11430.720976253298
400283454889,0,1,2,1,0,52700.0,0.0,0.0,0.0,7000.0,0.0,0,1,0.18181818181818182,48757.90189328744,0.627318439470622,12838.385542168675
400284195359,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400285029397,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400286118005,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400286187806,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400286241608,0,1,1,0,0,67725.0,9781.200079744818,0.0,0.0,7975.0,742.8828979051813,0,1,0.20414776409591703,69223.12790697675,0.654608656989383,16733.720930232557
400286361408,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400286367294,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400286391212,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400286745893,0,2,2,0,0,55000.0,0.0,0.0,0.0,8000.0,0.0,0,0,0.17462388844354132,68299.7925985519,0.6741941100881446,19611.122445695895
400287090922,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400287333851,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400288194231,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400288824129,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400288926296,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400289133091,0,1,1,1,0,106136.0,71314.0,0.0,0.0,18500.0,5000.0,0,0,0.4,40392.01820187535,0.6783615254074029,11721.873129308895
400289172255,0,1,2,0,0,43833.333333333336,10842.303978193728,0.0,0.0,12000.0,1414.213562373095,0,1,0.4027777777777778,33506.717161016946,0.23228199160060867,14131.419491525423
400289742017,0,1,2,0,0,79000.0,0.0,0.0,0.0,14000.0,0.0,0,1,0.999935917975008,49992.683377308706,0.19825850163908204,1582.0580474934036
400290168954,0,1,3,0,0,14299.0,0.0,0.0,0.0,6900.0,0.0,0,1,0.15644834802895666,8923.602402983013,0.7496668421062038,6250.8496064079545
400290816604,0,1,1,0,0,36155.0,8513.842649865375,0.0,0.0,10600.0,3293.4277989150855,0,0,0.3335633316904879,70134.10686766042,0.7641550499681247,18034.540428681987
400291434632,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400292085971,0,1,1,1,1,67500.0,0.0,0.0,0.0,5500.0,0.0,0,48,0.15071283095723015,69289.39295392953,0.020196987112558244,14953.558265582657
400292853164,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400295076507,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400295463508,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400295826830,0,1,3,0,0,99300.0,0.0,0.02932551319648094,0.0,6900.0,0.0,0,1,0.14359528959384762,37417.29332538736,0.4713188781402434,5673.552920143027
400296261721,0,1,1,0,0,46180.0,2830.0,0.027777777777777776,0.027777777777777776,12000.0,2000.0,0,0,0.21509946073354522,23468.678484311826,0.6682866219267689,5811.48588231363
400296270658,0,1,3,0,0,41400.0,24465.758384594035,0.01838235294117647,0.04110419076286378,9166.666666666666,471.4045207910317,0,1,0.18840579710144928,78073.54742547426,0.6644614836815371,13629.63492063492
400296312176,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400296570338,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400296759582,0,0,1,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400297167722,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400298067462,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400298364922,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,4,\N,\N,\N,\N
400298595278,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400298907965,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400299117377,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400299291563,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400300689255,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400300980470,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400301028374,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400301136696,0,1,2,0,0,84000.0,0.0,0.034482758620689655,0.0,7000.0,0.0,0,1,0.22274678111587984,82843.66682509506,0.438471378649946,14305.96530418251
400301940616,0,1,3,1,0,67000.0,0.0,0.0,0.0,14000.0,0.0,0,1,0.13137284778302605,35703.21185907518,0.36018400051098004,11990.158933626926
400302708291,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400303062096,0,0,0,1,0,111800.0,0.0,0.0,0.0,14500.0,0.0,0,1,0.13502779984114377,37888.89704769114,0.19018574282682316,6407.832702498107
400303860791,0,2,3,0,0,38850.0,7250.0,0.0,0.0,6900.0,0.0,0,1,0.15151515151515152,30076.9769291965,0.5366921475747245,8448.294147756356
400305702513,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400306980329,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400307160097,0,2,3,1,0,502948.0,0.0,0.015657170592702194,0.0,15000.0,0.0,0,1,0.15334773218142547,143040.0127118644,0.12456417431877585,12167.65466101695
400308189150,0,3,3,1,0,80335.0,0.0,0.0,0.0,21000.0,0.0,0,0,0.4257805567311499,56855.86416401163,0.6522967807466009,13139.394597589693
400308531196,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400308993604,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400309254284,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400309749483,0,1,1,0,0,35000.0,0.0,0.0,0.0,15000.0,0.0,0,1,0.15787058283616337,35015.306875,0.5266211983566684,15177.03375
400310073246,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400310778428,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400311054802,0,1,3,1,0,17399.0,0.0,0.0,0.0,6900.0,0.0,0,1,0.1757182859966586,20745.956556368114,0.5316183752385664,4740.52440083991
400313202049,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400313730272,0,1,1,0,0,23400.0,0.0,0.0,0.0,6900.0,0.0,0,2,0.1552323454079766,14968.732920855891,0.5504886942102711,10448.781902552204
400314540617,0,1,3,0,0,143000.0,0.0,0.0,0.0,20000.0,0.0,0,1,0.20588235294117646,141111.10283687944,0.07189470928228474,40793.734042553195
400314663837,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400314897783,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400315140813,0,1,4,1,0,73450.0,5450.0,0.0,0.0,10000.0,0.0,0,0,0.15086887835703003,62315.05718954248,0.54013257898543,21042.519607843136
400315413636,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400316205870,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400316640863,0,0,1,0,0,63230.75,35550.85071679017,0.0,0.0,14000.0,0.0,0,0,0.3435377002432274,103180.8273311897,0.7825186336951181,26844.567524115755
400317939203,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400318383232,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400318641314,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400318824667,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400318884409,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400318950556,0,1,1,1,0,1137000.0,0.0,0.010443864229765013,0.0,69000.0,0.0,0,1,0.36489381012888,359941.6581890332,0.466878795676254,19266.353715728717
400319064068,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400320411633,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400320915278,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400321977068,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400323408330,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400323471077,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400325250813,0,1,5,0,0,115000.0,10500.0,0.0,0.0,35500.0,0.0,0,1,0.2721598002496879,64858.04197080292,0.29028495968164986,16886.616499442585
400326495784,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400326936252,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400328253747,0,1,2,0,0,34875.333333333336,3388.1780092288877,0.02518891687657431,0.035622507868339925,6900.0,0.0,0,0,0.23901098901098902,47666.884057971016,0.6579927403728139,13901.268115942028
400328325484,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400329486027,0,1,3,1,0,38537.5,16037.5,0.0,0.0,6900.0,0.0,0,1,0.1461038961038961,40085.739130434784,0.510675586130579,8377.264492753624
400329534134,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400330026694,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400330320071,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400330593681,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400330662603,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400330887817,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400331016562,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400331280825,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400332144466,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400332618314,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400332936006,0,1,2,0,1,20949.0,5915.017666922053,0.0,0.0,7266.666666666667,518.5449728701348,0,0,0.2052980132450331,24872.731420670585,0.8668720238007334,10719.880746629797
400333350970,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400333533449,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400333566654,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400333578538,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400334559149,0,1,2,1,0,137633.33333333334,26844.035133009016,0.0,0.0,33000.0,0.0,0,1,0.9995027349577325,105268.28205128205,0.7714541479585184,21608.928571428572
400334637285,0,1,1,1,0,10400.0,0.0,0.7425742574257426,0.0,10000.0,0.0,0,1,0.3920863309352518,29046.674496644297,0.7670165403514607,10632.557046979866
400335576614,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400336059725,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400336401395,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400336632427,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400338153941,0,1,3,0,1,85900.0,0.0,0.0,0.0,18000.0,0.0,0,1,0.17888384078117583,63919.709242364144,0.500142308304221,12929.993752479175
400338531472,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400338810492,0,1,3,0,1,108000.0,111844.32037434891,0.0,0.0,11600.0,8236.5041127896,0,1,0.5735537190082645,147570.12432432434,0.7384439567567552,35216.21081081081
400338876860,0,1,1,0,0,38712.0,14288.0,0.026785714285714284,0.026785714285714284,8000.0,1000.0,0,2,0.25460345077569957,69264.09333711369,0.8320750889102004,19933.654777431246
400339674083,0,1,1,0,1,38475.0,1455.9504341380123,0.0,0.0,8333.333333333334,1433.7208778404379,0,0,0.1345772787318362,32415.981884057972,0.6485943362620976,9277.409748667174
400341006285,0,0,1,1,0,37000.0,0.0,0.0,0.0,9000.0,0.0,0,0,0.09322033898305085,27616.535714285714,0.5237063945578232,13633.035714285714
400341036784,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400342197844,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400343664663,0,1,2,0,0,22900.0,0.0,0.2588996763754045,0.0,8000.0,0.0,0,1,0.16668281810252933,102479.15812964931,0.06592306241298426,16872.25568544102
400344114936,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400344201168,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400344288214,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400344711312,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400345437275,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400345875134,0,2,1,1,0,17400.0,0.0,0.0,0.0,9000.0,0.0,0,1,0.14849721280386186,52012.00670690811,0.014960204359554127,6870.389671361502
400345893426,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400345992192,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400346049817,0,1,2,0,0,2075578.0,0.0,0.0,0.0,646000.0,0.0,1,1,0.18892168779301963,34569.29472748815,0.5566126298887704,15516.987855450237
400346340050,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400346517578,0,3,2,0,0,24711.333333333332,11757.30015304912,0.16902439024390245,0.23903658505476946,7266.666666666667,518.5449728701348,0,1,0.21165587419056428,22227.553034802233,0.5969542546293871,11598.44961612284
400347177253,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400347288659,0,2,2,0,0,66000.0,28056.490633482063,0.0,0.0,7666.666666666667,1649.9158227686107,0,2,0.15026296018031554,84448.84941763728,0.9838258928571422,17782.493344425955
400347561075,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400348314795,0,0,2,0,0,23625.0,4875.0,0.0,0.0,8500.0,0.0,0,0,0.17971378358021592,26462.86877852349,0.5360194952987172,9200.237583892618
400349352306,0,2,2,1,0,72000.0,0.0,0.1,0.0,54000.0,0.0,0,0,0.17404239494235776,31924.392172523963,0.09975668869827821,17160.303514376996
400349916450,0,1,3,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400350270008,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400350291169,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400350435529,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400350549924,0,1,3,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400350831420,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400351026661,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400352427898,0,1,2,1,0,39350.0,4350.0,0.0,0.0,8000.0,0.0,0,2,0.23949579831932774,35244.6613767662,0.7406453911021313,11153.757847845758
400352868506,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400352949749,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400354707941,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400355130959,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400355760429,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400355880879,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400357428999,0,1,2,0,0,109300.0,92320.42027633973,0.0,0.0,22666.666666666668,471.4045207910315,0,1,0.27864344637946836,52769.387580299786,0.714258727486866,11167.293361884369
400357800081,0,1,3,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400358229828,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400359384323,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400360158631,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400362732526,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400362885487,0,1,2,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400363146560,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400363890962,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400364082167,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400364238072,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400364742897,0,3,3,0,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400365195699,0,1,1,0,1,151900.0,0.0,0.0,0.0,6900.0,0.0,1,1,0.16923076923076924,25169.272727272728,0.5296787911792976,6886.090909090909
400365270115,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400365321974,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400365954186,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400365972678,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,13,\N,\N,\N,\N
400366197920,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400366533101,0,2,3,0,0,14000.0,0.0,0.0,0.0,7000.0,0.0,0,1,0.21093202522775054,11848.878734622143,0.07641403021980829,3958.776215582894
400366557083,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400366803676,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400367202532,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400367352825,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400367616956,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400367880621,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400368291841,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400368477622,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,4,\N,\N,\N,\N
400369134261,0,1,1,1,0,189000.0,0.0,0.0,0.0,10000.0,0.0,0,1,0.7307692307692307,177837.5,0.5116319444444444,19250.041666666668
400369461559,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400369875771,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400369947457,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400370361497,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400370403448,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400371375873,0,2,3,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400371510299,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400371795386,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400372809999,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400373676005,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400375311795,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400375890631,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400376799747,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400376805676,0,1,3,1,0,123483.33333333333,54295.654112972574,0.07151845953714751,0.039094647078422466,49083.333333333336,22767.697634050648,0,1,0.3847188160676533,232498.82962902932,0.6699133257707562,33775.829545454544
400377378834,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400378221073,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400378383666,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,3,\N,\N,\N,\N
400378914575,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400379055653,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400379220672,0,1,2,1,0,37466.5,12331.371020693523,0.0,0.0,9666.666666666666,235.70226039551594,0,1,0.49612403100775193,52391.916666666664,0.8514218117898086,16082.026041666666
400379931500,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400380339649,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400380741038,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400381806853,0,0,1,1,0,\N,\N,\N,\N,\N,\N,\N,0,\N,\N,\N,\N
400381851727,0,1,2,0,0,160555.75,141760.3771640281,0.0029080471312847287,0.005708547796578144,7741.666666666667,1248.6381470314857,0,1,0.2764505119453925,325555.7423580786,0.6142669240669585,28618.80404685836
400382490192,0,1,3,1,0,98200.0,0.0,0.0,0.0,7000.0,0.0,0,1,0.13247539742619227,41980.42715317174,0.496842546919236,10198.081227436824
400383048856,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400383228465,0,1,3,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400383294238,0,1,2,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400383759814,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385103040,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385304427,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385373966,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385493215,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400385784708,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385928118,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400385937852,0,1,4,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400386114220,0,1,2,0,0,13025.0,1625.0,0.0,0.0,6900.0,0.0,0,2,0.171875,7141.830792682927,0.7227529686030632,7774.700457317073
400386279195,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400386402635,0,1,1,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400386474338,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,2,\N,\N,\N,\N
400386522170,0,1,1,0,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
400386765077,0,2,5,1,0,83160.0,28375.947561270972,0.0,0.0,11200.0,2204.5407685048604,0,0,0.7125172551988245,93539.06053959201,0.6502287080029042,12863.292388681728
400386888350,0,1,1,1,0,75800.0,0.0,0.0,0.0,8000.0,0.0,0,1,0.12067260138476756,49995.07970719805,0.3573489678188348,15487.070963806425
400386942304,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,\N
